version,source,arch,installer_name,path,filename,internal_name,file_size,file_date,md5,sha1,sha256,dist_hash_status,dist_gpg_status,discrepancy_note,url
8.6.9,github,arm64,npp.8.6.9.Installer.arm64.exe,,npp.8.6.9.Installer.arm64.exe,,6211440,2024-07-14T03:03:45+00:00,9b508009664cdc69bf6a22ed9b75193d,ee3be653be93929cadda552e4f1bb7492ea092b4,07f138ee4eefe4dd132260d025f57d0caf7511b4284d3df7f2b291cd6de4ca49,MATCH,MATCH,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.6.9/npp.8.6.9.Installer.arm64.exe
8.6.9,github,arm64,npp.8.6.9.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/abkhazian.xml,abkhazian.xml,,110064,2024-07-14T03:03:45+00:00,52351ab95f1003ef0f307892213b4adc,4652c5ace2418a4cc7e3c3d244ffbc40ea658b39,96d253eeade617eada18ba88aa341e6bdda346d36724ecb65975c30c5b97b44a,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.6.9/npp.8.6.9.Installer.arm64.exe
8.6.9,github,arm64,npp.8.6.9.Installer.arm64.exe,autoCompletion/actionscript.xml,actionscript.xml,,20745,2024-07-14T03:03:45+00:00,280f64b01191bf89b52c5bbbea1cc290,e01503c8ef4155bde9c89e3e2a21f8437872c4eb,f1fb320fd456938afc0bc852765e393837bcea53bd514838419801bef8436b9e,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.6.9/npp.8.6.9.Installer.arm64.exe
8.6.9,github,arm64,npp.8.6.9.Installer.arm64.exe,functionList/ada.xml,ada.xml,,3646,2024-07-14T03:03:45+00:00,b61e91b1ee125159b517b88dd04c7e4a,4fd14d4372df751eef802bda7e7d7b815742ec1e,b5ac09267d7bab91b56f47cb44de8c8c0fb951cf9735f2245757da842cd2052a,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.6.9/npp.8.6.9.Installer.arm64.exe
8.6.9,github,arm64,npp.8.6.9.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/afrikaans.xml,afrikaans.xml,,23333,2024-07-14T03:03:45+00:00,5e30c8dcf626f593e2a6d5221d2725e2,96c14acafe2a314ecb19f3e0d44814da3742383e,2c730b6f428dfbe6f5e99b77bd3376573d860e8dac7e4c72efd289754df37726,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.6.9/npp.8.6.9.Installer.arm64.exe
8.6.9,github,arm64,npp.8.6.9.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/albanian.xml,albanian.xml,,44414,2024-07-14T03:03:45+00:00,2a7503f7cb5a8b30a8f373e11122c751,3b16253293ef0e41ce240f18a6a8e7afd3f6ead2,c0aff6d9d796a7e44a86881af0c4311792f46906da9051aea71b2053046302b3,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.6.9/npp.8.6.9.Installer.arm64.exe
8.6.9,github,arm64,npp.8.6.9.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/arabic.xml,arabic.xml,,76842,2024-07-14T03:03:45+00:00,2b738896cb3b34d0364a5c5ddbf10471,d8a716d2aa65e13685cfe42cd72a3084363969dd,8116ec23550df70eed8ded13eab208fc703a7344dcfbba4fa5043bb63ed487c4,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.6.9/npp.8.6.9.Installer.arm64.exe
8.6.9,github,arm64,npp.8.6.9.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/aragonese.xml,aragonese.xml,,43935,2024-07-14T03:03:45+00:00,aa7a40cdfd58f398693ef69987d335d4,23946b7aa85ab4ec0fa0b6287f106f9907739878,ae6ac98c3f17b953acf0e4061ce5f964df840d8e6fcf085120220023beee8452,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.6.9/npp.8.6.9.Installer.arm64.exe
8.6.9,github,arm64,npp.8.6.9.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/aranese.xml,aranese.xml,,16637,2024-07-14T03:03:45+00:00,19bb9f15d21dd89adf0cece3203fff77,0fefdc4460a591987dc37b5a8fa5085ae05a2a2a,cb1dba6ee8be55cfb7edd70f8678c084643fc0f384f98f248b1eeb2a4a5edaaa,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.6.9/npp.8.6.9.Installer.arm64.exe
8.6.9,github,arm64,npp.8.6.9.Installer.arm64.exe,functionList/asm.xml,asm.xml,,1349,2024-07-14T03:03:45+00:00,2c5f4897d7f169e06aea28310c8ab9ec,edfd3f6faf838194de9821efd0fe185ffb6be0f0,73526ddb1d23d595680badd6bd87f5dd82869606a7cf7e8707758d48d848257e,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.6.9/npp.8.6.9.Installer.arm64.exe
8.6.9,github,arm64,npp.8.6.9.Installer.arm64.exe,autoCompletion/autoit.xml,autoit.xml,,738716,2024-07-14T03:03:45+00:00,986e806d09b5c0fff08c5d9eac33a237,22a0d9893cb6cf82598a698401de38df11389043,b15afd5149673e3d72fc8e99945197c86ad43113230dcd8bbc952a82e965e146,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.6.9/npp.8.6.9.Installer.arm64.exe
