version,source,arch,installer_name,path,filename,internal_name,file_size,file_date,md5,sha1,sha256,dist_hash_status,dist_gpg_status,discrepancy_note,url
8.4.9,github,arm64,npp.8.4.9.Installer.arm64.exe,,npp.8.4.9.Installer.arm64.exe,,4290952,2023-01-31T12:04:19+00:00,60ecb653b90604f1ba4f9c19ec9e1f31,b8fe54db94631d44a3bebe86a81fbfc2a6598cdd,f2871eff4214c6d5c2ec6907b8a0ff949cf573eb1b2eebc3cb5c3373d6343436,MATCH,MATCH,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.4.9/npp.8.4.9.Installer.arm64.exe
8.4.9,github,arm64,npp.8.4.9.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/abkhazian.xml,abkhazian.xml,,113106,2023-01-31T12:04:19+00:00,8e452db7479ea40692c59a96289efa2b,b7359e6d3648a0cbc205e3f7ff5d44db8f19bf54,4b4c855df52a7f0d1446c35f53ed92cf1f2212be67545608ca05eb73211f3b14,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.4.9/npp.8.4.9.Installer.arm64.exe
8.4.9,github,arm64,npp.8.4.9.Installer.arm64.exe,autoCompletion/actionscript.xml,actionscript.xml,,20745,2023-01-31T12:04:19+00:00,280f64b01191bf89b52c5bbbea1cc290,e01503c8ef4155bde9c89e3e2a21f8437872c4eb,f1fb320fd456938afc0bc852765e393837bcea53bd514838419801bef8436b9e,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.4.9/npp.8.4.9.Installer.arm64.exe
8.4.9,github,arm64,npp.8.4.9.Installer.arm64.exe,functionList/ada.xml,ada.xml,,3584,2023-01-31T12:04:19+00:00,c7f9fc66e6b1fef3e9f8a37552314bae,82d91e37882d509eee2abcb45d825bbd95829b47,dab30f330f8c5a2db0dfe27e5d8f2d1666b067be35612984b344575a49f50668,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.4.9/npp.8.4.9.Installer.arm64.exe
8.4.9,github,arm64,npp.8.4.9.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/afrikaans.xml,afrikaans.xml,,28752,2023-01-31T12:04:19+00:00,eba0fa68d8edbf07037e3a57ed2448fb,4857dcdcf87437c261b13d395d8a7b0fba3892e0,98b17ae03622508225df16399c1d3c087ce049a7dede5eecf8f09cc92a11f404,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.4.9/npp.8.4.9.Installer.arm64.exe
8.4.9,github,arm64,npp.8.4.9.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/albanian.xml,albanian.xml,,57031,2023-01-31T12:04:19+00:00,124081033dbb68e4ad87227f5de48686,3b039e25cc086a1003b13e2be6d8975d7837cbb1,c6c9a374ed70dcd17c01337b8792007b5762b340b254743d392fa5883a7d8df0,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.4.9/npp.8.4.9.Installer.arm64.exe
8.4.9,github,arm64,npp.8.4.9.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/arabic.xml,arabic.xml,,91812,2023-01-31T12:04:19+00:00,18a7ff0ebe2bcc526d504960ccad404d,37bd569195f5c415ff781d7cbf9cce789b7cc7e8,c63fb712058c79fd81cd1b44b5f60a92b6244e51e09ebe0daf5bd66d560af6a9,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.4.9/npp.8.4.9.Installer.arm64.exe
8.4.9,github,arm64,npp.8.4.9.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/aragonese.xml,aragonese.xml,,49511,2023-01-31T12:04:19+00:00,c8e38a4406dde38da667935e3314dc41,6d0b27f406434a42ce84d631989f0c1d9672bc9a,2cadf819424b5eecfa5841896ac93b852eb96c135641d7d58ded6335555a5096,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.4.9/npp.8.4.9.Installer.arm64.exe
8.4.9,github,arm64,npp.8.4.9.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/aranese.xml,aranese.xml,,20475,2023-01-31T12:04:19+00:00,8a66f3d63b48afc3417b7c1c11477667,3fc1d1239bf80ce17f7487e50ac2ad974ea83ad7,0c97373910e8f0c23fdebdc99c1f0e378a565422230c5d5fbe86c7dbda55793f,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.4.9/npp.8.4.9.Installer.arm64.exe
8.4.9,github,arm64,npp.8.4.9.Installer.arm64.exe,functionList/asm.xml,asm.xml,,1349,2023-01-31T12:04:19+00:00,2c5f4897d7f169e06aea28310c8ab9ec,edfd3f6faf838194de9821efd0fe185ffb6be0f0,73526ddb1d23d595680badd6bd87f5dd82869606a7cf7e8707758d48d848257e,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.4.9/npp.8.4.9.Installer.arm64.exe
