version,source,arch,installer_name,path,filename,internal_name,file_size,file_date,md5,sha1,sha256,dist_hash_status,dist_gpg_status,discrepancy_note,url
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,themes/Black board.xml,Black board.xml,,93065,2021-12-08T20:13:44+00:00,a44b510c042b58b7d0006f7d9dd8db94,8a5190c2c4a39b51385634daf708b9ed62b33eaf,c29c75766785cf59bf5fb454c5fe1d1d3d38ae3a8dc7188b34840193d71b92a5,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/bosnian.xml,bosnian.xml,,32084,2021-12-08T20:13:44+00:00,6b036835ed9d1ee92cd9bd4c76f41bbd,faeb76f93f4228832c7cc952833c717f3614a38d,06ce39e85fc9acd72888da5871fae4d18aa2c5bb6a9fa0c9eca459cf0e949a63,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/brazilian_portuguese.xml,brazilian_portuguese.xml,,97139,2021-12-08T20:13:44+00:00,a8208931d5499b7130a6c78b3e58ee70,09643dcddec8b7e54575ff8adea9cfe139f1d445,447580a939e7d804316ea3550ce89209ab21ba327c19ef90991a699db13721e9,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/breton.xml,breton.xml,,82731,2021-12-08T20:13:44+00:00,7db391259c5b643242ad0b69cdf87a6d,7d15bda3e60def8cd48aa6779796356146462ee4,f0441dbe242b66191038312809d5caa75f36766c93560c470f5fca535b057ddb,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/bulgarian.xml,bulgarian.xml,,114441,2021-12-08T20:13:44+00:00,554c0aec1564d0e5fa3c4c3d51acb98f,bcdcac92253a8d3a81506432d9e02b62abd5204c,fc8827f09eaaff0e0b6f76cebd9660b4b9896db9144a065e06ac52dd9b2c6a0a,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,functionList/c.xml,c.xml,,4133,2021-12-08T20:13:44+00:00,9aeb2c0dc00adaede0e06f24080f233e,b2fe11701a83da1b608b63b051b9073f4a194e4f,f3a7e5e59e883a3ef6c99967766a546d55dd7a767fadb9f4d433cedf0555e992,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,autoCompletion/c.xml,c.xml,,44386,2021-12-08T20:13:44+00:00,2eaa4b8af356b86455f8aae63eb43340,e8224d0873a79c4e27ce96b739f0e154c9432287,35aadc7531e2332679c54306899a21fe3586b7203132cb5673b64915feb91bad,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,$PLUGINSDIR/gupLocalization/catalan.xml,catalan.xml,,1418,2021-12-08T20:13:44+00:00,a91dc3c39b0b52e500fe25d2bc362dce,a27849e4280bf3d5268d68cc06291b9f2dcb445b,f8d007309e59318c637897296af82a3f49cde999ed10df42ee91170bcf1833f5,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/catalan.xml,catalan.xml,,68719,2021-12-08T20:13:44+00:00,b5e83108bdee57b7138a8b4b822c4ace,f82a1741c8dc42a82934259053ca80a492ff8111,a005fb340541dcd0d4141a2226287040914a53075eeb82f70ee9470054a03744,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,change.log,change.log,,2833,2021-12-08T20:13:44+00:00,67930d4755f04ba7d11dd7a45f99a49b,ef194c12ba817b7dd4765a9d29049d7d57b30008,8c5c4dc2aef211a06f4508c2970178b20342facbebbf9778907542a5e8134ed4,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
