version,source,arch,installer_name,path,filename,internal_name,file_size,file_date,md5,sha1,sha256,dist_hash_status,dist_gpg_status,discrepancy_note,url
8.2.1,github,arm64,npp.8.2.1.Installer.arm64.exe,,npp.8.2.1.Installer.arm64.exe,,4006544,2022-01-24T15:03:52+00:00,647ae3627c16889a3a96a460f60b649e,77c157fe57e681d45c26955ad026b38381db20ba,296f2cb591529cc7ac7e3ac9c5e7a624e7c565c1d564fd3dd64dfa765dc327bb,MATCH,MATCH,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.2.1/npp.8.2.1.Installer.arm64.exe
8.2.1,github,arm64,npp.8.2.1.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/abkhazian.xml,abkhazian.xml,,109635,2022-01-24T15:03:52+00:00,fe1a9838f535b7beb3e02a8c12587bfb,7af2e6d66bd0ec74490e93d8aa813d181e09279b,a804b3a6a926ce8022b4e96cdca74afec6f70216f07f42a11d62891f00771fd5,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.2.1/npp.8.2.1.Installer.arm64.exe
8.2.1,github,arm64,npp.8.2.1.Installer.arm64.exe,autoCompletion/actionscript.xml,actionscript.xml,,20745,2022-01-24T15:03:52+00:00,280f64b01191bf89b52c5bbbea1cc290,e01503c8ef4155bde9c89e3e2a21f8437872c4eb,f1fb320fd456938afc0bc852765e393837bcea53bd514838419801bef8436b9e,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.2.1/npp.8.2.1.Installer.arm64.exe
8.2.1,github,arm64,npp.8.2.1.Installer.arm64.exe,functionList/ada.xml,ada.xml,,3584,2022-01-24T15:03:52+00:00,c7f9fc66e6b1fef3e9f8a37552314bae,82d91e37882d509eee2abcb45d825bbd95829b47,dab30f330f8c5a2db0dfe27e5d8f2d1666b067be35612984b344575a49f50668,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.2.1/npp.8.2.1.Installer.arm64.exe
8.2.1,github,arm64,npp.8.2.1.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/afrikaans.xml,afrikaans.xml,,28752,2022-01-24T15:03:52+00:00,cae90aebdb04db938ad10ba1106e74bc,585c16d610e75f34ec8793e101eca15d97c56c99,adf1600d52e7e57628b0fb4236b36b0798fd9183922acae21742585635f08ae2,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.2.1/npp.8.2.1.Installer.arm64.exe
8.2.1,github,arm64,npp.8.2.1.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/albanian.xml,albanian.xml,,57031,2022-01-24T15:03:52+00:00,232353ade9cf4e59e86cdf772896344c,a7831ed0b44c24b7cb3437a66bac31eed6587799,138237d31ddfbb377b36731be6af6e7d9ab2884a00aeec10597bdb09fda4e9d6,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.2.1/npp.8.2.1.Installer.arm64.exe
8.2.1,github,arm64,npp.8.2.1.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/arabic.xml,arabic.xml,,91812,2022-01-24T15:03:52+00:00,f0fddd41c88d2518f223d49d46741cb2,b9df49496486f282a1c63d80caa361325f278112,5712eeb795aee0d3b235007e11fad98b7e786d2d471c472b742363789b0ebf42,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.2.1/npp.8.2.1.Installer.arm64.exe
8.2.1,github,arm64,npp.8.2.1.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/aragonese.xml,aragonese.xml,,49511,2022-01-24T15:03:52+00:00,ab71a67b0ff5ddaa10395ec09a7e6561,dbcec58c682745603876b8a33e7a79159b62cb9c,6e26e8be078756eb4002f2d74c39a1305751a6a149776d28d3f26c7133d763ef,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.2.1/npp.8.2.1.Installer.arm64.exe
8.2.1,github,arm64,npp.8.2.1.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/aranese.xml,aranese.xml,,20475,2022-01-24T15:03:52+00:00,7ef036b255056a240596c2ee58f3bf8a,7668b67ccec68b59c26f001944ab69f3b31a6ebe,7b9a598d6b9bdc7b002fa39a0b6d17883dc6ff7d2c08197fb8a2025bd1d6f5bc,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.2.1/npp.8.2.1.Installer.arm64.exe
8.2.1,github,arm64,npp.8.2.1.Installer.arm64.exe,functionList/asm.xml,asm.xml,,1349,2022-01-24T15:03:52+00:00,2c5f4897d7f169e06aea28310c8ab9ec,edfd3f6faf838194de9821efd0fe185ffb6be0f0,73526ddb1d23d595680badd6bd87f5dd82869606a7cf7e8707758d48d848257e,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.2.1/npp.8.2.1.Installer.arm64.exe
8.2.1,github,arm64,npp.8.2.1.Installer.arm64.exe,autoCompletion/autoit.xml,autoit.xml,,738716,2022-01-24T15:03:52+00:00,986e806d09b5c0fff08c5d9eac33a237,22a0d9893cb6cf82598a698401de38df11389043,b15afd5149673e3d72fc8e99945197c86ad43113230dcd8bbc952a82e965e146,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.2.1/npp.8.2.1.Installer.arm64.exe
8.2.1,github,arm64,npp.8.2.1.Installer.arm64.exe,functionList/autoit.xml,autoit.xml,,1848,2022-01-24T15:03:52+00:00,99a0630a10ab4ee883554dc6bd9e2d91,63c842ce0df36d51082b61c2c682abcfc9d98e67,32ae9531405ef3c59448fe6dbd3be435e726eb17f3ca0d16530a4c6317dea286,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.2.1/npp.8.2.1.Installer.arm64.exe
8.2.1,github,arm64,npp.8.2.1.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/azerbaijani.xml,azerbaijani.xml,,35217,2022-01-24T15:03:52+00:00,565b35791a752daff1d3a74b58e51450,4225293841c2eab84f9537110ef7043364d8a5a3,88b1e5834fc1912181768ab5ba3b0fda3e22c8bf02ebccd386cdfd0f277e9d09,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.2.1/npp.8.2.1.Installer.arm64.exe
8.2.1,github,arm64,npp.8.2.1.Installer.arm64.exe,autoCompletion/BaanC.xml,BaanC.xml,,18483,2022-01-24T15:03:52+00:00,85c891742fcf58ae535b26ad948370a2,385e2c813c8d157627220f2bc92a5324c120859b,d408ed3caef21ebb64fb29d633e9ce5069454c1a792a09e2e24f83595d2743be,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.2.1/npp.8.2.1.Installer.arm64.exe
8.2.1,github,arm64,npp.8.2.1.Installer.arm64.exe,functionList/baanc.xml,baanc.xml,,8513,2022-01-24T15:03:52+00:00,0fce87843f5245bd9a4d5ddce156c7c4,cead1bad691b0d4722e05312ce752c4fefbdad1b,ec249b0dab6fda20cc24f0f25a504c55a05b23fb6cbb4938aa7a41df0c8744b6,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.2.1/npp.8.2.1.Installer.arm64.exe
8.2.1,github,arm64,npp.8.2.1.Installer.arm64.exe,functionList/bash.xml,bash.xml,,2999,2022-01-24T15:03:52+00:00,162ded022d600dcf4ba4b7e9ac6917a2,762291f4f4e66573811c8ef757a64bda8a4bba09,2ae1142b08d296c25000e451237ea919f981da28f6a723d39540f43f18bac762,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.2.1/npp.8.2.1.Installer.arm64.exe
8.2.1,github,arm64,npp.8.2.1.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/basque.xml,basque.xml,,102037,2022-01-24T15:03:52+00:00,129bd99b69e4baf7fb89b9988fd18b3c,8b5ccb90076ff1b60820515e4e206bb8ba9b313e,110690eb9251a304a41cffa0bc60893aa410616e1152ff7ce23addf8bf590d3f,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.2.1/npp.8.2.1.Installer.arm64.exe
8.2.1,github,arm64,npp.8.2.1.Installer.arm64.exe,autoCompletion/batch.xml,batch.xml,,3777,2022-01-24T15:03:52+00:00,01e31d41e5cfb5d2b85c6aa0aabb0fff,6ffcbf31a35c8674536cc2a8a9de7d3f2d48ca38,c4025268b36bb02b2d25e5144d360f69cfc7dddcb3ac98cd2d588393b5cbd30d,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.2.1/npp.8.2.1.Installer.arm64.exe
8.2.1,github,arm64,npp.8.2.1.Installer.arm64.exe,functionList/batch.xml,batch.xml,,1930,2022-01-24T15:03:52+00:00,0ba94312e694ba6ddb313095678b7159,0faa0cf4df8a9569252e37de821a3e45a65f5c97,77eed9211cd8464482f0da3fac4c0f003c2b8a6d76f15445927e66400f102d60,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.2.1/npp.8.2.1.Installer.arm64.exe
